"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"1177","GOBP_LIPID_CATABOLIC_PROCESS",0.180951746201013,0.697195796436698,-0.267107750126288,-1.14143143544774,5429,199,"ENPP2,SPP1,LIPA,PLAAT3,CYP27A1,FAAH,PLCB3,SMPD1,LIPE,LDLR,PLA2G4C,PLCH2,ACAT2,GALC,CYP4F12,SCARB1,PLA2G15,HSD11B1,AADAC,PAFAH1B3,MCAT,AKT1,PNLIPRP2,ACOT8,IRS2,AKT2,ACADL,PLA2G7,THRA,PLD1,PEX2,HSD17B4"
"1178","GOBP_DETECTION_OF_TEMPERATURE_STIMULUS",0.349801010255625,0.828917846827028,-0.420308864471651,-1.09492358732483,9140,15,"CXCR4,ASIC3,NTRK1,RHO,CALCA,CXCL12,EPHB1"
"1179","GOBP_CELL_GROWTH",0.433325830412553,0.872861338266297,-0.224113591511307,-1.00662191170761,13475,312,"MAG,SPP1,SFRP1,SEMA3B,CRYAB,TSPYL2,DNM2,SPOCK1,ADIPOR2,PPP2R1A,ARHGEF11,ALCAM,MINAR1,PRKCQ,EIF4G1,RPS6KA1,ADAM17,CDK5,TGFBR2,MAPT,DDR1,GSK3A,BDNF,SEMA7A,CXCR4,PAK1,AGT,FSTL4,EMX1,NPPB,AKAP13,MAP1B,AKT1,ABL1,PRKN,RAB21,IGFBP5,FLRT1,KRT17,SLC23A2,MAP2,SLIT1,IQGAP1,PRKCZ,DNPH1,RASGRP2,FN1,FGF13,PTPRJ,GJA1,TIAM1,GREM1,GDI1,LTBP4,SIPA1"
"1180","GOBP_VESICLE_ORGANIZATION",0.278718017057569,0.779068950153367,-0.252237816841511,-1.080110826037,8365,203,"RAB3A,CORO1A,SYP,DLG4,DNM2,INSIG1,NAPA,ZFYVE16,SOX30,CALR,SEC23IP,GRIA1,CTSC,PTPRN,VPS41,BAIAP3,TGFA,VAMP3,VAMP2,GNAI3,WASL,STX1A,CHP1,PRKN,CD34,DNM1,TAPBP,AKT2,HGS,RAB5B,UVRAG,SNX19,CHMP7,WASHC5,CSNK1D,SNAP23,LMAN1,WASHC4,SEC24C"
"1181","GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS",0.95489226930275,1,0.179953921921223,0.763860100205151,19898,137,"GYG2,SLC39A14,UGP2,GSK3B,PC,IRS1,PER2,MGAT2,INS,PGM1,PASK,P2RY6,EGF,GYS2,SLC2A1,SLC25A12,FUT9,CHST15,RANBP2,IMPA1,ENO1,PPARA,DGKQ,TPI1,PGD,GYS1,HRH1,NDST1,GYG1,NDST2,HS2ST1,DYRK2,HAS2,EPM2AIP1,P2RY1,G6PC,LALBA,HAS1,IMPA2,PPP1R3C"
"1182","GOBP_CARBOHYDRATE_CATABOLIC_PROCESS",0.664172661870504,0.955164141232104,0.216293969512964,0.915839458336349,13847,135,"DDIT4,NUPR1,HEXB,PHKB,PHKA1,PYGL,HDAC4,NUP50,GALT,INS,PGM1,SEC13,OGDH,NUP188,NUP98,NUP210,SLC25A12,PYGB,FUT9,ZBTB7A,NAGA,PHKA2,RANBP2,GLB1,FUT1,ENO1,PPARA,NUP153"
"1183","GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS",0.0596611752151004,0.508533829781031,-0.296200541442513,-1.26748314940744,1788,202,"PLP1,ASPA,CD74,CYP27A1,QKI,SERINC5,INSIG1,CH25H,ADIPOR2,FADS1,ALOX15,PHGDH,PLOD3,HSD17B8,PTGDS,LDHC,CYP2C9,NR1H2,PRKAA2,ASL,AASS,CYP7B1,UROS,GPX4,GAMT,GAD1,LTC4S,SLC35D1,MCAT,GATM,ACOT8,AASDHPPT,PTGIS,ELOVL5,SRR,ACADL"
"1184","GOBP_ORGANIC_ACID_CATABOLIC_PROCESS",0.906690830721003,1,0.187503859164154,0.823098778011028,18510,174,"AKR1D1,CRABP1,DLST,ALDH1L1,DLD,ALDH3A2,GLUD1,ALDH5A1,GLUL,MMUT,IRS1,ACADSB,RIDA,ALDH6A1,ACOX1,PEX7,LPIN1,CDO1,ABCD3,ETFA,GLDC,BCAT2,PCCA,LONP2,OGDH,DDAH1,ETFDH,AUH,ADTRP,GNPDA1,ABCD1,PPARA,GLS2,SLC25A44,PRODH,PGD,PPARD,EHHADH,IVD,GCAT,PPAT,BCAT1,TXN2,ABAT,PCBD1,CTH,CROT,XYLB,LPIN2"
"1185","GOBP_RHODOPSIN_MEDIATED_SIGNALING_PATHWAY",0.672992263965466,0.95800857610358,0.285545386449249,0.853761211458498,15745,23,"GRK4,NMT2,METAP2,GUCA1B,GNB1,GUCY2D,GNAT1,NMT1"
"1186","GOBP_MRNA_METABOLIC_PROCESS",0.0749161598362985,0.545140671408103,0.234429557856394,1.15108640991033,1317,484,"YBX3,LGALS3,HSPB1,ELAVL4,KHDRBS3,RPS4Y1,PRPF3,VIM,RPL4,AQR,PSMA5,ZFP36,SRPK1,ZC3H14,PRPF19,RPL23,HNRNPR,SLBP,SAFB2,SNRPF,NCBP2,NBAS,SRSF7,RNMT,ADARB1,FXR1,RNPS1,RIDA,GTF2H1,MYD88,LARP7,PSMA2,PRKCA,RPL18,RBFOX2,PAF1,SNUPN,SREK1IP1,SNRPD1,UPF2,XPO1,LSM5,UBC,RBM6,DCP2,ZC3HAV1,HNRNPH1,RNGTT,LSM3,MBNL1,EXOSC7,RPS24,PSMA4,NCL,PSME2,HNRNPD,AHCYL1,SNW1,POLR2K,SUGP2,WTAP,TAF15,RBBP6,LSM6,NUP98,SPEN,ZPR1,SART3,TXNL4A,RRP1B,PRPF4B,TCERG1,HNRNPM,FMR1,CTIF,PCBP2,PSMB9,SETX,RPS16,STRAP,HNRNPA2B1,DDX42,RNF113A,ZC3H11A,PSMC5,MAGOH,CELF2,ZBTB7A,RNASE4,HNRNPH3,PSMD12,SNRPD3,CPEB3,PSME1,CCNB1,GTF2H3,CMTR1,PRPF18,SNRNP200,RPL35,ZBTB1,RPS6,PSMD14,BCAS2,RPL37,LSM7,PABPC4,DHX9,TRA2B,C1QBP,RPS29,CPSF4,YTHDF3,KHDRBS2,HNRNPA3,SYF2,CNOT4,SMG1,WBP4,SNRNP27,PSMC2,ATM,LSM1,UPF1,HSPA8,PUM1,DDX1,RPS5,GRSF1,RPL10A,CSTF1,HNRNPA0,POLR2I,DHX38,POLR2L,PSIP1,BUD31,RPL30,HABP4,GTF2H5,EXOSC2,KIN"
"1187","GOBP_RRNA_METABOLIC_PROCESS",0.0411927163787858,0.43793960135298,0.337783749561026,1.3654004158705,879,100,"DDX21,WDR18,UTP18,BMS1,KRR1,NPM3,PA2G4,MDN1,EXOSC7,EMG1,RPS24,TSR1,POP5,LSM6,RRP1B,RSL1D1,MTERF4,RPS16,MRPS11,ZNHIT3,RRS1,URB1,ISG20,RRP15,TSR2,RPL35,MPHOSPH6,NOLC1,RPS6,RRP12,RPL10A,THUMPD1,GTF2H5,IMP4,EXOSC2,BYSL,DIMT1,RPS17,RPL27,NVL,NOP56,DDX52,EXOSC8"
"1188","GOBP_SNRNA_METABOLIC_PROCESS",0.355241784330876,0.8320861215192,0.420661660563428,1.08710264162999,8528,13,"LARP7,EXOSC7,INTS10,TOE1,EXOSC2,EXOSC8"
"1189","GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS",0.0768134530426108,0.545140671408103,-0.366142140715138,-1.33242972343824,2155,69,"PRKCG,RAB3A,SYP,DOC2A,PSEN1,NAPA,SYT5,CALM3,CDK5,VAMP2,STX1A,APBA1"
"1190","GOBP_SYNAPTIC_VESICLE_PRIMING",0.0582947530864198,0.508533829781031,-0.615020614653731,-1.51234414305816,1510,12,"RAB3A,NAPA,STX1A,SNAP23"
"1191","GOBP_TERPENOID_BIOSYNTHETIC_PROCESS",0.837258851785853,0.988709978727874,-0.289920105270117,-0.695850871768714,21612,11,"HMGCS1"
"1192","GOBP_STEROL_METABOLIC_PROCESS",0.000242802636142907,0.0536126897729395,-0.439959427224908,-1.74756808566111,6,118,"LIPA,NPC1,CYP27A1,INSIG1,IDI1,SMPD1,CH25H,LIPE,HMGCS1,LDLR,MVD,HMGCR,SQLE,FGF1,ACAT2,TM7SF2,CYP2C9,NPC2,PRKAA2,SCARB1,CYP7B1,SREBF1,APOF,EBP,VLDLR,SC5D"
"1193","GOBP_STEROL_BIOSYNTHETIC_PROCESS",0.0133515181968272,0.289330655106585,-0.442162910638261,-1.56621896510079,371,60,"INSIG1,IDI1,CH25H,HMGCS1,MVD,HMGCR,SQLE,FGF1,ACAT2,TM7SF2,PRKAA2,SREBF1,EBP,SC5D,FDFT1,PRKAA1,ACAA2,LBR,APOB,NFYA,FASN,CYP51A1,NFYB,DHCR24,CFTR,SCD,SEC14L2,FDPS"
"1194","GOBP_GLYCOSIDE_METABOLIC_PROCESS",0.040109958765463,0.435680045801188,0.606189070506307,1.56655526674809,962,13,"AKR1C3,FUCA1,CBR4,SLC34A1,NAGA,AKR7A2,AKR1C4"
"1195","GOBP_ENDOSOMAL_TRANSPORT",0.552147239263804,0.911532974426947,0.230730906062628,0.95494405751535,11699,116,"RAB13,INPP5F,SPAG9,RHOBTB3,CLEC16A,GOSR1,TMCC1,GGA3,ITSN1,ERC1,ARHGAP44,RAB29,UBC,SNX2,VAMP4,NSG1,CCDC93,LEPROT,ARF6,ACTN2,VPS26A,SNX3,BTBD8,DNM1L,CHMP1A,ARL1,ABCA1,GOSR2"
"1196","GOBP_TELOMERE_CAPPING",0.856840542045666,0.991958369002655,-0.23460644943762,-0.734017802563653,23078,33,"PRKCQ,NEK2,H4C9,MAPK1,NEK7,MAPKAPK5,TERF1"
"1197","GOBP_MACROAUTOPHAGY",0.306051990251828,0.795647282622676,-0.256455654644673,-1.06916002645099,9041,165,"NPC1,LAMP2,PSEN1,QSOX1,TSC2,PRKAA2,PIK3C2B,PRKACA,MFN1,CDK5,VPS41,TOMM40,GNAI3,ILRUN,ATP6V1G2,ATP6V0D1,PINK1,RNF5,AKT1,PRKN,ATP6V1E1,CAPNS1,ATP6V0C,WDR45B,HGS,UVRAG,PHB2,FEZ1,RIPK2,ATG14,TBC1D5,PRKAA1,RRAGB,LARP1,SQSTM1,CHMP2A,UCHL1,SPTLC2,MTOR,UFL1,TBC1D12,CSNK2A1,CDK5R1,SRC,PACS2,ATP6V0E2,SPTLC1,IFT88,ERN1,MAPK8,STAM,ATG2A,HMOX1,PLAA,HDAC6,VPS4B,PIK3C3,RAB5A"
"1198","GOBP_POSITIVE_REGULATION_OF_MACROAUTOPHAGY",0.589309848716048,0.928348237255371,0.278930021559681,0.913870960573313,13516,34,"CALCOCO2,VPS13D,BNIP3,TSC1,OPTN,MAPK3,TRIM13"
"1199","GOBP_REGULATION_OF_MACROAUTOPHAGY",0.591420387060714,0.928951569574428,-0.243683528303772,-0.929942815896597,16929,90,"NPC1,QSOX1,TSC2,PRKAA2,PRKACA,CDK5,GNAI3,ATP6V1G2,ATP6V0D1,PINK1,AKT1,ATP6V1E1,CAPNS1,ATP6V0C,UVRAG,FEZ1,RIPK2,PRKAA1,RRAGB,LARP1,UCHL1,SPTLC2,MTOR"
"1200","GOBP_NEGATIVE_REGULATION_OF_MACROAUTOPHAGY",0.534663587141721,0.908460376553638,-0.337517545239515,-0.942933135716589,14120,20,"NPC1,QSOX1,TSC2,PINK1,AKT1,FEZ1"
"1201","GOBP_RNA_INTERFERENCE",0.503873866893934,0.902570942227168,-0.402368304509945,-0.965743080165071,13006,11,"DICER1,TSN,TSNAX"
"1202","GOBP_O_GLYCAN_PROCESSING",0.934711273714781,1,-0.219745721407778,-0.628441351949694,24781,22,"B3GNT3,GALNT2,ST6GALNAC2,ST3GAL4,MUC4,ST6GAL1,GALNT3,MUC6,ST6GALNAC4,MUC5B,MUC7,GALNT10"
"1203","GOBP_DEPHOSPHORYLATION",0.509238115009342,0.903221503612704,0.210320045792265,0.980327443195297,9811,285,"PSPHP1,INPP5F,LGALS3,CAMTA1,HDDC2,PTPN20,PSPH,CTDSPL,MTMR9,FARP1,GSK3B,PTPN12,MARF1,SACM1L,SHOC2,RCAN1,ITGA1,JAK2,MAGI2,PUDP,NT5C2,FKBP1B,CDC14B,LPIN1,FBXW11,TIPRL,TSC1,PLPP1,PPP3R1,MFHAS1,ANKLE2,PPM1F,PLPPR4,PPP1CC,RNGTT,PTPN4"
"1204","GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM",0.155101611035064,0.668497258973199,-0.313055943125879,-1.20119033171419,4418,94,"SFRP1,FGFR2,SULF1,TSC2,PRKACA,KIF20B,SOX4,DVL3,PRKACB,ARHGAP35,BRD2,PDX1,STK3,ABL1,TULP3,VEGFC,GREM1,WNT4,LRP6,DLC1,PTK7,DVL1,LUZP1,VASP,PTCH1,TGFB1I1"
"1205","GOBP_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES",0.873208336561556,0.997128840587779,-0.275054304048662,-0.660170763520091,22540,11,"CLDN10,CLDN8,CLDN4,CX3CL1"
"1206","GOBP_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES",0.767167610370812,0.978458506794735,0.26653750110076,0.78871328847758,18019,22,"CDH18,CDH2,NLGN1,KIFAP3,PCDHB11,ARVCF,CDH13"
"1207","GOBP_DENDRITE_DEVELOPMENT",0.728540010150567,0.967933302241624,-0.212597894886828,-0.888455828847919,21531,168,"LPAR1,DLG4,EPHB3,PSEN1,ARHGAP33,KIF1A,EFNA1,ARC,RAP2A,ITPKA,CDK5,GSK3A,WASL,FSTL4,MINK1,CD3E,VLDLR,MAP1B,LZTS3,ABI2,RAB21,PAK2,FLRT1,TANC2,MAP2,MAPK8IP2,EZH2,IQGAP1"
"1208","GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS",0.0899094722896887,0.575792228252812,0.395776570797709,1.3474034395523,2035,41,"BCL6,MSH3,UNG,TFRC,RNF8,SAMHD1"
"1209","GOBP_SOMATIC_RECOMBINATION_OF_IMMUNOGLOBULIN_GENE_SEGMENTS",0.0773279529803939,0.546723864606455,0.411733042137323,1.38033676449495,1762,38,"BCL6,MSH3,UNG,TFRC,RNF8"
"1210","GOBP_GENE_SILENCING",0.193328498912255,0.702516623142252,0.262234219525656,1.12951430586068,3998,152,"IL6,H2AZ1,H4C3,CTBP1,ZFP36,H4C13,MEG3,MSL3,MARF1,NCBP2,SMCHD1,SMAD1,FXR1,H2AX,EED,HELZ,NUP50,MECP2,H2AZ2,SEC13,UBR2,PCGF2,H3-3B,POLR2K,HDAC2,NUP188,NUP98,NUP210,FMR1,HNRNPA2B1,H3C4,RANBP2,NUP153,PCGF1,DOT1L,DHX9,SPOUT1,NUP155,CHMP1A,STAT3,PUM1,RIF1,POLR2I,POLR2L"
"1211","GOBP_CYTOSOLIC_TRANSPORT",0.0527878703186138,0.491175305509176,-0.354459419388411,-1.3550088546725,1510,91,"DCTN1,CORO1A,LAPTM5,RDX,KIF1A,RNF126,TMEM87A,BAIAP3,VAMP3,KIF1B,LAMP1,MAP2K2,SNX1,AP4M1,MAP2K1,PRKN,RAB21,TANC2,MAP2,MAPK1,DENND5A,YKT6,TBC1D5,KIF5A"
"1212","GOBP_PROTEIN_PROCESSING",0.114609356284864,0.613922810429652,-0.297693202597054,-1.21851505411276,3348,144,"MYRF,KLK6,PCSK6,GSN,BAK1,AOPEP,PSEN1,GRIN2A,CLEC3B,CTSH,PRKACA,ADAM17,FGA,PRKACB"
"1213","GOBP_PROTEIN_AUTOPROCESSING",0.0156744594027688,0.307123110687015,-0.623104466512714,-1.67525646580149,410,17,"MYRF,KLK6"
"1214","GOBP_PROTEIN_IMPORT_INTO_PEROXISOME_MATRIX",0.68550234960581,0.961933576345666,-0.349600749386131,-0.817697853967183,17650,10,"PEX6,PEX2,PEX10,PEX5"
"1215","GOBP_COVALENT_CHROMATIN_MODIFICATION",0.912581063553826,1,0.182671950846011,0.84738442036842,17589,274,"BCL6,SKP1,CTBP1,RBBP5,CTNNB1,TBL1X,JARID2,RCOR1,MPHOSPH8,MSL3,NCOA3,TAF7,HDAC4,JAK2,KDM5A,PER2,EED,PRKCA,MECP2,VEGFA,PAF1,KDM3A,MTF2,RNF8,UBR2,POLE3,MAPK3,RTF1,PPM1F,PCGF2,KDM5D,HDAC9,DNMT1,SNW1,HDAC2,KDM5B,RUVBL1,RPS6KA5,SART3,FMR1,SIN3B,NIPBL,CLOCK,CCNB1,CHEK1,AUTS2,MT3,RNF2,PCGF1,EYA1,DOT1L,NR1H4,EYA2,TAF5L,EYA4,IL1B,SETD3,ATM,RIF1,RAG1,BAP1,SUZ12,KDM4B,VRK1,PHB,EP400,CREBBP,TTLL12,TP53,ATG5,MBD3,PCGF3,ASH2L,PRMT1,JMJD6,GTF2B,EZH1,KAT6A,HLCS"
"1216","GOBP_HISTONE_METHYLATION",0.388483632716331,0.849848634278529,0.272019361538476,1.0315182083953,8520,69,"RBBP5,CTNNB1,JARID2,EED,MECP2,PAF1,KDM3A,MTF2,RTF1,DNMT1,SNW1,AUTS2,DOT1L,NR1H4,SETD3,RIF1,SUZ12,CREBBP,TTLL12,ASH2L,PRMT1,EZH1,BRCA1,SETD1B"
"1217","GOBP_HISTONE_PHOSPHORYLATION",0.542915204138186,0.909711493961448,-0.298977933604238,-0.942429364782159,14693,34,"BAZ1B,PRKAA2,PKN1,CDK5,AKAP8L,RPS6KA4,PRKAA1,PRKCD"
"1218","GOBP_HISTONE_UBIQUITINATION",0.184427112509157,0.697195796436698,0.387045817207926,1.22430714871639,4279,29,"SKP1,PAF1,RNF8,UBR2,PCGF2,RNF2,PCGF1,RAG1,PCGF3,UBE2A,UBR5,CDK9,TRIP12"
"1219","GOBP_HISTONE_DEACETYLATION",0.0464224308953842,0.459373542712036,0.430762293602924,1.45975539540851,1052,40,"BCL6,CTBP1,TBL1X,RCOR1,MSL3,HDAC4,KDM5A,PER2,VEGFA,HDAC9,HDAC2,SIN3B,NIPBL"
"1220","GOBP_HISTONE_DEUBIQUITINATION",0.903579453009995,1,-0.261258209675193,-0.627058108956732,23324,11,"TAF10,USP22,USP7"
"1221","GOBP_NUCLEOSOME_POSITIONING",0.254474316262493,0.761954037715405,-0.500968907595428,-1.20239902215305,6568,11,"H1-0,SMARCA5,H1-1,H1-5,H1-6,H1-4,CTCF"
"1222","GOBP_RAC_PROTEIN_SIGNAL_TRANSDUCTION",0.824183616346333,0.987913130172138,-0.24716289386848,-0.7523004848176,22083,29,"DNM2,RHOG,SH3BP1,ABI2,TIAM1,AIF1,RASGRF1"
"1223","GOBP_PROTEIN_SUMOYLATION",0.414661545151471,0.867576672089837,-0.301284813918834,-1.02620952781181,11442,49,"CAPN3,HMG20B,RANGAP1,CBX4,STX1A,ZNF451,NUP160,PIAS4,NUP62,NUP214,TRIM28"
"1224","GOBP_POLY_A_PLUS_MRNA_EXPORT_FROM_NUCLEUS",0.899105265328001,1,0.265303431504562,0.638736345069115,21805,10,"DDX19A,ZC3H11A,NUP133,MCM3AP"
"1225","GOBP_PROTEIN_NITROSYLATION",0.011959139606345,0.276844437419462,0.687245054629521,1.73757232736539,287,12,"S100A8,S100A9,TXN,SNTA1,ADH5"
"1226","GOBP_PROTEIN_IMPORT",0.14582611707655,0.660624674863775,-0.300181273522402,-1.19676234617634,4209,121,"LAMP2,APOD,PSEN1,PEX6,TNPO2,TSC2,FAM53B,IPO13,TOMM40,HSPA4,KPNA1,RANBP6,ZIC1,NXT2,CDH1,CHP1,AKT1,PIK3R2,MDFIC,JUP,PHB2,MAPK1,PEX2,PEX3,POM121L2,NUP62,PEX10,NUP214,TRIM28"
"1227","GOBP_DRUG_METABOLIC_PROCESS",0.693427125204705,0.962754745116702,-0.272268766220312,-0.846451420950679,18630,32,"CYP2C9,CYP4F12,BCHE,CYP2A6,CYP2D7,CYP2J2,CBR1,AOX1,CYP2C19"
"1228","GOBP_STEM_CELL_DIVISION",0.399581064097193,0.858209835010096,0.388815304441923,1.0446641451585,9537,15,"ZBTB16,WWTR1,NCOA3,MLLT3"
"1229","GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS",0.0285262654854244,0.382867689898245,-0.471542267182863,-1.52306262477968,775,38,"RAB3A,SYN2,DOC2A,GNAI2,SYT5,CACNA1G,CDK5,BAIAP3,VAMP3,VAMP2,STX1A,STXBP3"
"1230","GOBP_REGULATION_OF_EXOCYTOSIS",0.139239201402014,0.655779616761722,-0.29629807049977,-1.1989708548239,4051,133,"PRKCG,RAB3A,SEPTIN4,SYP,DOC2A,GNAI2,SYT5,CALM3,CACNA1G,RAB3B,CDK5,GAB2,FGA,ITGAM,VAMP2,LAMP1,STX1A,STXBP3,PRKN,APBA1,RAB21,HGS,CD300A,SEPTIN2,CCR2,BLK,CDK5R2,PREPL,CHMP2A,STX4,CACNA1H,DVL1,SYN1,GATA2,RAC2,FES,SCAMP5,CSPG5,STAM,HLA-F,CFTR,HMOX1,IL13RA2,VPS4B,TRPV6,RAB5A,FER"
"1231","GOBP_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS",0.131707868555924,0.642386501484625,-0.447179131750741,-1.31577041512444,3494,25,"DOC2A,GNAI2,SYT5,CACNA1G,CDK5,STX1A,STXBP3"
"1232","GOBP_PEPTIDYL_LYSINE_METHYLATION",0.416595110046549,0.868435921124634,0.276172509157053,1.01581361195985,9217,59,"RBBP5,CTNNB1,JARID2,EED,MECP2,KDM3A,MTF2,RTF1,DNMT1,SNW1,AUTS2,DOT1L,SETD3,RIF1,SUZ12,TTLL12,ASH2L,EZH1,BRCA1,SETD1B"
"1233","GOBP_PEPTIDYL_LYSINE_TRIMETHYLATION",0.991889151740453,1,0.170190129360202,0.485265425653468,23479,19,"MECP2,RTF1,SETD3,SETD1B,ATRX,CTR9,SMARCB1,WDR82,SETD2,SETD1A,OGT,ZNF274,TET3,PWP1,SETD4,KMT2D,KMT2A,ARID4A,BRD4"
"1234","GOBP_PEPTIDYL_LYSINE_DIMETHYLATION",0.992232708066333,1,-0.190819530609168,-0.446316894194654,25548,10,"EHMT2,KMT2A,KMT2D"
"1235","GOBP_PROTEIN_HYDROXYLATION",0.787084504713081,0.981966920177622,0.301719088669788,0.745645851967334,19037,11,"P4HA2,PLOD2,P4HA1,PLOD1,JMJD6"
"1236","GOBP_KERATAN_SULFATE_BIOSYNTHETIC_PROCESS",0.921919376033233,1,0.224228151658123,0.647711510196658,21748,20,"CHST1,PRELP,B4GALT2"
"1237","GOBP_PEPTIDE_CROSS_LINKING",0.423128027088423,0.871239699178884,0.32615366768894,1.01560314402795,9871,27,"BGN,KRT10,F13A1,NDNF,RNF113A,SPRR1B,TGM4,KRT1,KRT2,DSP,CSTA"
"1238","GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION",0.216410496172053,0.722427986044946,-0.220552268666597,-1.07180718462937,7405,788,"ENPP2,CAPN3,GPRC5B,PRKCG,PADI2,SFRP1,CLK1,CD74,DLG4,BAK1,DOHH,CSF1R,RASSF2,FKBP8,EPHB3,PSEN1,FGFR2,LILRB4,ACTL6A,NNAT,PPP2R1A,TIE1,CEMIP,PLOD3,EFNA1,CALM3,HMG20B,BAZ1B,RANGAP1,PRKCQ,CBX4,SPOCK3,AATK,PRKAA2,EIF4G1,RPS6KA1,PRKACA,PPIF,PKN1,ADAM17,VRK2,CDK5,ARHGEF2,SENP3,TGFBR2,TTN,CD24,SOX4,PPP2R5B,DDR1,TGFA,GSK3A,BDNF,IFNA16,IFNA14,DR1,PAK1,CRLF1,NELFE,STX1A,DHPS,MAP2K2,AGT,PINK1,SH3BP5,CD3E,NOC2L,RAP2C,EHMT2,AKT1,MAP2K1,PRKD1,ABL1,ABI2,MAPK13,RPS6KB2,BRSK2,HMBS,RPS6KA4,PTPRC,PAK2,AKT2,ZNF451,ART4,WNK1,HIPK2,BMX,ZZZ3,GALNT2,PARP1,EZH2,IQGAP1,ERBB3,BRPF1,PRKCZ,MAST1,MAPK1,NUP160,IFNA21,CTF1,TAF10,CAMK1,CSNK1D,IFNA6,PPP2R5D,CHUK,FGF7,RIPK2,PTPRJ,PIAS4,JADE3,OPRD1,CD300A,LMAN1,NUP62,SPI1,PRKAA1,MTCP1,CSNK1G2,DPY19L4,GREM1,MAPKAPK5,PPWD1,NUP214,TRIM28,IKBKB,DPM2,MAP2K6,IRF4,DYRK1B,NAA80,BLK,EPHB6,WBP2,ATP7A,PRKCD,NTRK1,MVP,EPHB4,H1-5,BRD4,THY1,CLIP3,CRTAP,USP22,DMTN,KAT2B,IL12B,MYOD1,PLK2,DYRK4,LMTK2,GHR,UMOD,MTOR,ACE,AZU1,TTLL1,LDB1,NCK2,SUPT6H,INSR,AVP,AXIN1,STK39,MEN1,NTF3,MKNK2,ARID4A,PLCL1,ITGB3,ASPH"
"1239","GOBP_PEPTIDYL_ARGININE_MODIFICATION",0.425764107343975,0.871723159865106,-0.441729609918368,-1.03318243653153,10962,10,"PADI2,ART4"
"1240","GOBP_PEPTIDYL_ASPARAGINE_MODIFICATION",0.278050016897601,0.777961918604695,0.402159452634739,1.14668270537785,6581,19,"DPM1,MGAT2,MCFD2,DAD1,RPN2,ALG8,MGAT1,UBE2J1,ASGR2,MGAT5"
"1241","GOBP_PEPTIDYL_CYSTEINE_MODIFICATION",0.0222542495019287,0.343712195651852,0.566786583500914,1.63723507170641,524,20,"S100A8,S100A9,ZDHHC3,TXN,SNTA1,ADH5"
"1242","GOBP_PEPTIDYL_LYSINE_MODIFICATION",0.948968440573567,1,-0.182139084263105,-0.788549106336515,28655,222,"CAPN3,DOHH,ACTL6A,NNAT,PLOD3,HMG20B,RANGAP1,CBX4,PRKAA2,SENP3,SOX4,DR1,NELFE,STX1A,DHPS,NOC2L,EHMT2,RPS6KA4,ZNF451,ZZZ3,EZH2,BRPF1,NUP160,TAF10,PIAS4,JADE3,NUP62,SPI1,PRKAA1,NUP214,TRIM28,IRF4,WBP2,ATP7A,H1-5,BRD4,USP22,KAT2B,MYOD1"
"1243","GOBP_PEPTIDYL_PROLINE_MODIFICATION",0.345283750592494,0.826279905637499,0.33919366099761,1.07294073594281,8012,29,"FKBP5,P4HA2,PPIC,PPIG,FKBP1B,PPID,P4HA1,RANBP2"
"1244","GOBP_PEPTIDYL_SERINE_MODIFICATION",0.246048992493086,0.757178758747406,-0.249612174655532,-1.09292561883328,7472,245,"PRKCG,CLK1,BAK1,RASSF2,PRKCQ,SPOCK3,PRKAA2,EIF4G1,RPS6KA1,PRKACA,PKN1,VRK2,CDK5,TGFBR2,GSK3A,BDNF,IFNA16,IFNA14,PAK1,MAP2K2,PINK1,AKT1,PRKD1,MAPK13,RPS6KB2,BRSK2,RPS6KA4,PAK2,AKT2,WNK1,HIPK2,GALNT2,PARP1,PRKCZ,MAST1,MAPK1,IFNA21,CAMK1,CSNK1D,IFNA6,CHUK,RIPK2,OPRD1,PRKAA1,MTCP1,CSNK1G2,MAPKAPK5,IKBKB,DYRK1B,PRKCD,DMTN,PLK2,DYRK4,LMTK2,MTOR,NCK2,AVP,AXIN1,STK39,NTF3,MKNK2,PLCL1,CSNK2A1"
"1245","GOBP_PEPTIDYL_THREONINE_MODIFICATION",0.265283308880039,0.770062143628677,-0.29178542105706,-1.11350881195845,7593,90,"CLK1,CEMIP,CALM3,EIF4G1,PRKACA,PKN1,CDK5,TGFBR2,GSK3A,AKT1,MAP2K1,PRKD1,WNK1,HIPK2,GALNT2,MAPK1,PPP2R5D,RIPK2,DYRK1B,PRKCD,DMTN,DYRK4,LMTK2,UMOD,MTOR,AZU1,AXIN1,STK39,CSNK2A1,CDK5R1,CDC42BPA"
